,date,time,barkTemp (K),coreTemp (K)
608,2021-02-16,1:52:07,302.19,301.81
609,2021-02-16,1:55:15,302.15,301.83
610,2021-02-16,1:58:23,302.15,301.83
611,2021-02-16,2:01:31,302.13,301.83
612,2021-02-16,2:04:40,302.11,301.83
613,2021-02-16,2:07:48,302.09,301.83
614,2021-02-16,2:10:56,302.07,301.87
615,2021-02-16,2:14:04,302.09,301.83
616,2021-02-16,2:17:12,302.03,301.83
617,2021-02-16,2:20:20,302.03,301.81
618,2021-02-16,2:26:37,302.03,301.81
619,2021-02-16,2:29:45,302.03,301.83
620,2021-02-16,2:32:53,301.98,301.83
621,2021-02-16,2:36:01,301.96,301.85
622,2021-02-16,2:39:09,301.96,301.87
623,2021-02-16,2:42:17,301.94,301.85
624,2021-02-16,2:45:25,301.94,301.85
625,2021-02-16,2:48:34,301.94,301.83
626,2021-02-16,2:51:42,301.9,301.87
627,2021-02-16,2:54:50,301.9,301.83
628,2021-02-16,2:57:58,301.88,301.83
629,2021-02-16,3:04:15,301.84,301.87
630,2021-02-16,3:07:23,301.84,301.81
631,2021-02-16,3:10:31,301.84,301.85
632,2021-02-16,3:13:39,301.84,301.83
633,2021-02-16,3:16:47,301.8,301.81
634,2021-02-16,3:23:04,301.77,301.83
635,2021-02-16,3:26:12,301.77,301.85
636,2021-02-16,3:29:20,301.77,301.83
637,2021-02-16,3:32:28,301.77,301.89
638,2021-02-16,3:35:37,301.75,301.85
639,2021-02-16,3:38:45,301.75,301.87
640,2021-02-16,3:41:53,301.73,301.85
641,2021-02-16,3:45:01,301.73,301.87
642,2021-02-16,3:48:09,301.71,301.85
643,2021-02-16,3:51:17,301.71,301.89
644,2021-02-16,3:54:26,301.71,301.89
645,2021-02-16,3:57:34,301.71,301.85
646,2021-02-16,4:03:51,301.69,301.85
647,2021-02-16,4:06:59,301.65,301.87
648,2021-02-16,4:13:15,301.65,301.81
649,2021-02-16,4:16:23,301.65,301.85
650,2021-02-16,4:19:32,301.65,301.83
651,2021-02-16,4:22:40,301.65,301.87
652,2021-02-16,4:25:48,301.65,301.81
653,2021-02-16,4:28:56,301.63,301.85
654,2021-02-16,4:32:04,301.63,301.81
655,2021-02-16,4:35:13,301.59,301.76
656,2021-02-16,4:38:21,301.59,301.79
657,2021-02-16,4:44:37,301.59,301.79
658,2021-02-16,4:47:46,301.59,301.79
659,2021-02-16,4:50:54,301.59,301.83
660,2021-02-16,4:57:10,301.57,301.81
661,2021-02-16,5:03:27,301.53,301.81
662,2021-02-16,5:06:35,301.53,301.83
663,2021-02-16,5:09:43,301.53,301.81
664,2021-02-16,5:12:51,301.53,301.83
665,2021-02-16,5:16:00,301.53,301.76
666,2021-02-16,5:19:08,301.53,301.81
667,2021-02-16,5:22:16,301.5,301.76
668,2021-02-16,5:25:24,301.46,301.76
669,2021-02-16,5:28:33,301.46,301.76
670,2021-02-16,5:31:41,301.46,301.76
671,2021-02-16,5:34:49,301.46,301.76
672,2021-02-16,5:41:06,301.46,301.76
673,2021-02-16,5:44:14,301.44,301.79
674,2021-02-16,5:47:22,301.44,301.76
675,2021-02-16,5:50:26,301.44,301.74
676,2021-02-16,5:53:35,301.42,301.74
677,2021-02-16,5:56:43,301.44,301.76
678,2021-02-16,5:59:51,301.42,301.72
679,2021-02-16,6:02:59,301.4,301.72
680,2021-02-16,6:06:08,301.4,301.72
681,2021-02-16,6:09:16,301.4,301.72
682,2021-02-16,6:15:32,301.36,301.68
683,2021-02-16,6:18:41,301.34,301.7
684,2021-02-16,6:21:49,301.34,301.66
685,2021-02-16,6:24:57,301.34,301.64
686,2021-02-16,6:31:14,301.32,301.7
687,2021-02-16,6:34:22,301.3,301.7
688,2021-02-16,6:37:31,301.27,301.68
689,2021-02-16,6:40:39,301.27,301.7
690,2021-02-16,6:43:47,301.27,301.68
691,2021-02-16,6:46:56,301.27,301.7
692,2021-02-16,6:50:04,301.27,301.7
693,2021-02-16,6:53:12,301.27,301.66
694,2021-02-16,6:56:21,301.25,301.68
695,2021-02-16,6:59:29,301.23,301.64
696,2021-02-16,7:02:37,301.21,301.64
697,2021-02-16,7:05:46,301.21,301.64
698,2021-02-16,7:08:54,301.21,301.64
699,2021-02-16,7:12:03,301.21,301.64
700,2021-02-16,7:15:11,301.21,301.66
701,2021-02-16,7:18:19,301.19,301.66
702,2021-02-16,7:24:36,301.15,301.64
703,2021-02-16,7:27:40,301.15,301.64
704,2021-02-16,7:30:49,301.15,301.62
705,2021-02-16,7:33:57,301.15,301.64
706,2021-02-16,7:37:05,301.15,301.58
707,2021-02-16,7:40:14,301.15,301.62
708,2021-02-16,7:43:22,301.15,301.6
709,2021-02-16,7:46:40,301.13,301.6
710,2021-02-16,7:49:39,301.15,301.62
711,2021-02-16,7:52:47,301.11,301.58
712,2021-02-16,7:55:56,301.09,301.62
713,2021-02-16,7:59:04,301.09,301.6
714,2021-02-16,8:02:13,301.09,301.58
715,2021-02-16,8:05:21,301.09,301.6
716,2021-02-16,8:08:29,301.09,301.58
717,2021-02-16,8:11:38,301.09,301.54
718,2021-02-16,8:17:54,301.05,301.54
719,2021-02-16,8:24:11,301.03,301.49
720,2021-02-16,8:27:20,301.03,301.54
721,2021-02-16,8:30:28,301.03,301.54
722,2021-02-16,8:33:36,301.03,301.56
723,2021-02-16,8:36:45,301,301.51
724,2021-02-16,8:39:49,301,301.54
725,2021-02-16,8:42:58,301,301.54
726,2021-02-16,8:46:06,301,301.51
727,2021-02-16,8:49:14,300.96,301.49
728,2021-02-16,8:52:23,300.96,301.51
729,2021-02-16,8:55:31,300.96,301.45
730,2021-02-16,8:58:40,300.96,301.49
731,2021-02-16,9:01:48,300.96,301.49
732,2021-02-16,9:04:57,300.96,301.45
733,2021-02-16,9:08:05,300.94,301.45
734,2021-02-16,9:14:22,300.92,301.45
735,2021-02-16,9:17:30,300.92,301.47
736,2021-02-16,9:20:39,300.9,301.45
737,2021-02-16,9:23:47,300.9,301.45
738,2021-02-16,9:26:55,300.9,301.41
739,2021-02-16,9:30:04,300.9,301.45
740,2021-02-16,9:33:12,300.88,301.45
741,2021-02-16,9:36:21,300.88,301.43
742,2021-02-16,9:42:37,300.88,301.39
743,2021-02-16,9:45:46,300.84,301.43
744,2021-02-16,9:48:54,300.84,301.39
745,2021-02-16,9:52:03,300.84,301.35
746,2021-02-16,9:55:11,300.84,301.39
747,2021-02-16,10:04:36,300.8,301.39
748,2021-02-16,10:07:45,300.77,301.33
749,2021-02-16,10:10:53,300.77,301.33
750,2021-02-16,10:14:02,300.77,301.31
751,2021-02-16,10:17:10,300.77,301.35
752,2021-02-16,10:20:19,300.77,301.33
753,2021-02-16,10:23:27,300.75,301.33
754,2021-02-16,10:26:36,300.75,301.33
755,2021-02-16,10:29:44,300.75,301.33
756,2021-02-16,10:32:53,300.73,301.31
757,2021-02-16,10:36:01,300.71,301.33
758,2021-02-16,10:39:09,300.71,301.31
759,2021-02-16,10:42:18,300.71,301.29
760,2021-02-16,10:45:26,300.71,301.24
761,2021-02-16,10:48:40,300.71,301.26
762,2021-02-16,10:51:43,300.71,301.26
763,2021-02-16,10:54:52,300.71,301.24
764,2021-02-16,10:58:00,300.69,301.26
765,2021-02-16,11:01:09,300.69,301.26
766,2021-02-16,11:04:17,300.67,301.26
767,2021-02-16,11:07:26,300.65,301.26
768,2021-02-16,11:10:34,300.65,301.26
769,2021-02-16,11:20:00,300.65,301.2
770,2021-02-16,11:23:08,300.65,301.22
771,2021-02-16,11:26:17,300.65,301.22
772,2021-02-16,11:29:25,300.65,301.16
773,2021-02-16,11:32:34,300.63,301.2
774,2021-02-16,11:35:42,300.63,301.14
775,2021-02-16,11:38:50,300.63,301.16
776,2021-02-16,11:41:59,300.59,301.18
777,2021-02-16,11:45:08,300.59,301.18
778,2021-02-16,11:48:16,300.59,301.16
779,2021-02-16,11:51:24,300.59,301.2
780,2021-02-16,11:54:33,300.59,301.16
781,2021-02-16,11:57:42,300.59,301.14
782,2021-02-17,12:00:50,300.57,301.12
783,2021-02-17,12:03:59,300.55,301.14
784,2021-02-17,12:07:07,300.55,301.12
785,2021-02-17,12:10:16,300.53,301.14
786,2021-02-17,12:13:24,300.53,301.14
787,2021-02-17,12:16:33,300.53,301.12
788,2021-02-17,12:19:41,300.53,301.12
789,2021-02-17,12:22:50,300.53,301.14
790,2021-02-17,12:25:58,300.5,301.04
791,2021-02-17,12:29:03,300.53,301.08
792,2021-02-17,12:32:11,300.5,301.06
793,2021-02-17,12:35:16,300.5,301.08
794,2021-02-17,12:38:24,300.48,301.01
795,2021-02-17,12:41:33,300.46,301.04
796,2021-02-17,12:44:41,300.46,301.01
797,2021-02-17,12:47:50,300.46,301.01
798,2021-02-17,12:54:07,300.46,300.99
799,2021-02-17,12:57:17,300.46,300.99
800,2021-02-17,1:03:32,300.46,301.06
801,2021-02-17,1:06:41,300.46,300.97
802,2021-02-17,1:12:58,300.46,300.97
803,2021-02-17,1:16:06,300.46,300.99
804,2021-02-17,1:19:15,300.46,300.99
805,2021-02-17,1:22:23,300.48,300.99
806,2021-02-17,1:25:32,300.5,301.01
807,2021-02-17,1:28:40,300.53,300.99
808,2021-02-17,1:31:49,300.53,300.99
809,2021-02-17,1:34:57,300.53,300.97
810,2021-02-17,1:38:06,300.53,300.97
811,2021-02-17,1:41:14,300.53,300.97
812,2021-02-17,1:44:22,300.55,300.95
813,2021-02-17,1:47:31,300.57,300.91
814,2021-02-17,1:50:39,300.59,300.95
815,2021-02-17,1:53:48,300.59,300.95
816,2021-02-17,1:56:56,300.63,300.93
817,2021-02-17,2:00:05,300.63,300.87
818,2021-02-17,2:03:13,300.65,300.91
819,2021-02-17,2:06:21,300.69,300.91
820,2021-02-17,2:09:29,300.71,300.89
821,2021-02-17,2:12:38,300.77,300.93
822,2021-02-17,2:22:03,300.84,300.89
823,2021-02-17,2:25:11,300.86,300.89
824,2021-02-17,2:28:19,300.9,300.85
825,2021-02-17,2:31:27,300.96,300.89
826,2021-02-17,2:34:35,301,300.87
827,2021-02-17,2:37:44,301,300.87
828,2021-02-17,2:44:00,301.09,300.87
829,2021-02-17,2:47:08,301.15,300.87
830,2021-02-17,2:50:16,301.15,300.91
831,2021-02-17,2:53:24,301.21,300.87
832,2021-02-17,2:56:33,301.27,300.89
833,2021-02-17,2:59:40,301.27,300.87
834,2021-02-17,3:02:49,301.34,300.85
835,2021-02-17,3:05:56,301.34,300.85
836,2021-02-17,3:12:13,301.4,300.87
837,2021-02-17,3:15:21,301.44,300.83
838,2021-02-17,3:18:28,301.46,300.83
839,2021-02-17,3:21:36,301.55,300.79
840,2021-02-17,3:24:44,301.59,300.83
841,2021-02-17,3:27:52,301.65,300.81
842,2021-02-17,3:31:00,301.65,300.79
843,2021-02-17,3:37:16,301.71,300.76
844,2021-02-17,3:40:24,301.77,300.76
845,2021-02-17,3:49:47,301.82,300.81
846,2021-02-17,3:52:55,301.9,300.81
847,2021-02-17,3:56:03,301.96,300.83
848,2021-02-17,3:59:10,301.98,300.79
849,2021-02-17,4:02:18,302.03,300.81
850,2021-02-17,4:05:26,302.05,300.81
851,2021-02-17,4:08:33,302.09,300.83
852,2021-02-17,4:11:41,302.17,300.79
853,2021-02-17,4:14:48,302.15,300.83
854,2021-02-17,4:17:56,302.13,300.81
855,2021-02-17,4:21:04,302.15,300.81
856,2021-02-17,4:24:19,302.17,300.81
857,2021-02-17,4:27:19,302.25,300.83
858,2021-02-17,4:30:26,302.23,300.81
859,2021-02-17,4:33:34,302.25,300.81
860,2021-02-17,4:36:41,302.32,300.83
861,2021-02-17,4:39:49,302.34,300.76
862,2021-02-17,4:42:56,302.34,300.83
