,datetime,core_temp,bark_temp
1286,2021-02-21,303.65,301.62
1285,2021-02-21,303.71,301.62
1284,2021-02-21,303.72999999999996,301.64
1283,2021-02-21,303.77,301.64
1282,2021-02-21,303.77,301.64
1281,2021-02-21,303.77,301.65999999999997
1280,2021-02-21,303.77,301.65999999999997
1279,2021-02-21,303.84,301.7
1278,2021-02-21,303.85999999999996,301.7
1277,2021-02-21,303.9,301.7
1276,2021-02-21,303.9,301.76
1275,2021-02-21,303.94,301.71999999999997
1274,2021-02-21,303.96,301.76
1273,2021-02-21,304.13,301.78999999999996
1272,2021-02-21,304.21,301.83
1271,2021-02-21,304.09,301.76
1270,2021-02-21,304.09,301.81
1269,2021-02-21,304.09,301.81
1268,2021-02-21,304.10999999999996,301.81
1267,2021-02-21,304.15,301.81
1266,2021-02-21,304.15,301.81
1265,2021-02-21,304.16999999999996,301.83
1264,2021-02-21,304.15,301.81
1263,2021-02-21,304.21,301.83
1262,2021-02-21,304.21,301.89
1261,2021-02-21,304.21,301.89
1260,2021-02-21,304.21,301.83
1259,2021-02-21,304.25,301.84999999999997
1258,2021-02-21,304.25,301.87
1257,2021-02-21,304.27,301.89
1256,2021-02-21,304.29999999999995,301.89
1255,2021-02-21,304.34,301.89
1254,2021-02-21,304.34,301.87
1253,2021-02-21,304.34,301.89
1252,2021-02-21,304.34,301.89
1251,2021-02-21,304.34,301.89
1250,2021-02-21,304.34,301.90999999999997
1249,2021-02-21,304.34,301.92999999999995
1248,2021-02-21,304.34,301.92999999999995
1247,2021-02-21,304.38,301.92999999999995
1246,2021-02-21,304.4,301.90999999999997
1245,2021-02-21,304.41999999999996,301.96999999999997
1244,2021-02-21,304.44,301.92999999999995
1243,2021-02-21,304.46,301.96999999999997
1242,2021-02-21,304.53,301.96999999999997
1241,2021-02-21,304.54999999999995,301.98999999999995
1240,2021-02-21,304.59,301.95
1239,2021-02-21,304.65,301.90999999999997
1238,2021-02-21,304.65,301.98999999999995
1237,2021-02-21,304.65,301.96999999999997
1236,2021-02-21,304.63,301.98999999999995
1235,2021-02-21,304.65,301.98999999999995
1234,2021-02-21,304.65,301.98999999999995
1233,2021-02-21,304.71,302.01
1232,2021-02-21,304.72999999999996,302.01
1231,2021-02-21,304.77,302.03999999999996
1230,2021-02-21,304.77,302.03999999999996
1229,2021-02-21,304.77,301.98999999999995
1228,2021-02-21,304.71,302.03999999999996
1227,2021-02-21,304.77,302.01
1226,2021-02-21,304.82,302.06
1225,2021-02-21,304.82,302.06
1224,2021-02-21,304.77,302.08
1223,2021-02-21,304.84,302.08
1222,2021-02-21,304.85999999999996,302.09999999999997
1221,2021-02-21,304.9,302.08
1220,2021-02-21,304.94,302.12
1219,2021-02-21,304.96,302.09999999999997
1218,2021-02-21,304.94,302.09999999999997
1217,2021-02-21,304.96,302.08
1216,2021-02-21,305.09,302.15999999999997
1215,2021-02-21,305.10999999999996,302.15999999999997
1214,2021-02-21,305.25,302.14
1213,2021-02-21,305.34,302.17999999999995
1212,2021-02-21,305.34,302.17999999999995
1211,2021-02-21,305.4,302.2
1210,2021-02-21,305.46,302.2
1209,2021-02-21,305.77,302.23999999999995
1208,2021-02-21,305.97999999999996,302.26
1207,2021-02-21,306.09,302.2
1206,2021-02-21,306.09,302.26
1205,2021-02-21,306.21,302.23999999999995
1204,2021-02-21,306.22999999999996,302.23999999999995
1203,2021-02-21,306.4,302.26
1202,2021-02-21,306.5,302.26
1201,2021-02-21,306.59,302.23999999999995
1200,2021-02-21,306.71,302.31
1199,2021-02-21,306.82,302.31
1198,2021-02-21,306.77,302.34999999999997
1197,2021-02-21,306.79999999999995,302.37
1196,2021-02-21,306.79999999999995,302.37
1195,2021-02-21,306.77,302.33
1194,2021-02-21,306.72999999999996,302.34999999999997
1193,2021-02-21,306.59,302.39
1192,2021-02-21,306.53,302.40999999999997
1191,2021-02-21,306.41999999999996,302.40999999999997
1190,2021-02-21,306.25,302.40999999999997
1189,2021-02-21,306.15,302.40999999999997
1188,2021-02-21,306.09,302.40999999999997
1187,2021-02-21,306.0,302.45
1186,2021-02-21,305.9,302.39
1185,2021-02-21,305.82,302.45
1184,2021-02-21,305.71,302.45
1183,2021-02-21,305.65,302.45
1182,2021-02-21,305.57,302.45
1181,2021-02-21,305.47999999999996,302.48999999999995
1180,2021-02-21,305.4,302.45
1179,2021-02-21,305.34,302.45
1178,2021-02-21,305.27,302.51
1177,2021-02-21,305.21,302.51
1176,2021-02-21,305.13,302.51
1175,2021-02-21,305.09,302.48999999999995
1174,2021-02-21,305.0,302.51
1173,2021-02-21,304.91999999999996,302.53999999999996
1172,2021-02-21,304.88,302.53999999999996
1171,2021-02-21,304.82,302.56
1170,2021-02-21,304.53,302.56
1169,2021-02-21,304.5,302.59999999999997
1168,2021-02-21,304.46,302.62
1167,2021-02-21,304.4,302.62
1166,2021-02-21,304.34,302.59999999999997
1165,2021-02-21,304.27,302.62
1164,2021-02-21,304.22999999999996,302.59999999999997
1163,2021-02-21,304.21,302.62
1162,2021-02-21,304.15,302.64
1161,2021-02-21,304.09,302.64
1160,2021-02-21,304.09,302.64
1159,2021-02-21,303.96,302.64
1158,2021-02-21,303.9,302.65999999999997
1157,2021-02-21,303.9,302.64
1156,2021-02-21,303.84,302.7
1155,2021-02-21,303.82,302.7
1154,2021-02-21,303.77,302.67999999999995
1153,2021-02-21,303.72999999999996,302.67999999999995
1152,2021-02-21,303.71,302.71999999999997
1151,2021-02-21,303.65,302.71999999999997
1150,2021-02-21,303.59,302.67999999999995
1149,2021-02-21,303.57,302.65999999999997
1148,2021-02-21,303.53,302.7
1147,2021-02-21,303.47999999999996,302.7
1146,2021-02-21,303.46,302.7
1145,2021-02-21,303.41999999999996,302.67999999999995
1144,2021-02-21,303.4,302.7
1143,2021-02-21,303.35999999999996,302.7
1142,2021-02-21,303.34,302.67999999999995
1141,2021-02-21,303.32,302.67999999999995
1140,2021-02-21,303.27,302.67999999999995
1139,2021-02-21,303.22999999999996,302.71999999999997
1138,2021-02-21,303.19,302.73999999999995
1137,2021-02-21,303.15,302.71999999999997
1136,2021-02-21,303.13,302.67999999999995
1135,2021-02-21,303.09,302.7
1134,2021-02-21,303.07,302.7
1133,2021-02-21,303.07,302.7
1132,2021-02-21,303.03,302.7
1131,2021-02-21,303.0,302.7
1130,2021-02-21,302.96,302.71999999999997
1129,2021-02-21,302.96,302.7
1128,2021-02-21,302.9,302.7
1127,2021-02-21,302.9,302.71999999999997
1126,2021-02-21,302.88,302.7
1125,2021-02-21,302.84,302.7
1124,2021-02-21,302.84,302.73999999999995
1123,2021-02-21,302.77,302.7
1122,2021-02-21,302.77,302.7
1121,2021-02-21,302.72999999999996,302.7
1120,2021-02-21,302.71,302.7
1119,2021-02-21,302.69,302.7
1118,2021-02-21,302.66999999999996,302.7
1117,2021-02-21,302.65,302.67999999999995
1116,2021-02-21,302.59,302.73999999999995
1115,2021-02-21,302.59,302.71999999999997
1114,2021-02-21,302.57,302.7
1113,2021-02-21,302.53,302.7
1112,2021-02-21,302.53,302.7
1111,2021-02-21,302.53,302.67999999999995
1110,2021-02-21,302.5,302.7
1109,2021-02-21,302.46,302.65999999999997
1108,2021-02-21,302.46,302.67999999999995
1107,2021-02-21,302.46,302.65999999999997
1106,2021-02-21,302.4,302.67999999999995
1105,2021-02-21,302.4,302.7
1104,2021-02-21,302.4,302.65999999999997
1103,2021-02-21,302.4,302.7
1102,2021-02-21,302.38,302.7
1101,2021-02-21,302.34,302.67999999999995
1100,2021-02-21,302.34,302.65999999999997
1099,2021-02-21,302.29999999999995,302.65999999999997
1098,2021-02-21,302.27,302.62
1097,2021-02-21,302.27,302.62
1096,2021-02-21,302.25,302.58
1095,2021-02-21,302.25,302.59999999999997
1094,2021-02-21,302.21,302.58
1093,2021-02-21,302.21,302.58
1092,2021-02-21,302.21,302.58
1091,2021-02-21,302.21,302.62
1090,2021-02-21,302.19,302.59999999999997
1089,2021-02-21,302.16999999999996,302.58
1088,2021-02-21,302.15,302.58
1087,2021-02-21,302.15,302.59999999999997
1086,2021-02-21,302.10999999999996,302.53999999999996
1085,2021-02-21,302.09,302.53999999999996
1084,2021-02-21,302.09,302.53999999999996
1083,2021-02-21,302.09,302.58
1082,2021-02-21,302.04999999999995,302.51
1081,2021-02-21,302.03,302.56
1080,2021-02-21,302.03,302.53999999999996
1079,2021-02-21,301.97999999999996,302.51
1078,2021-02-21,301.96,302.53999999999996
1077,2021-02-21,301.96,302.51
1076,2021-02-21,301.96,302.51
1075,2021-02-21,301.96,302.51
1074,2021-02-21,301.9,302.48999999999995
1073,2021-02-21,301.9,302.45
1072,2021-02-21,301.9,302.48999999999995
1071,2021-02-21,301.88,302.45
1070,2021-02-21,301.88,302.46999999999997
1069,2021-02-21,301.84,302.46999999999997
1068,2021-02-21,301.84,302.45
1067,2021-02-21,301.84,302.45
1066,2021-02-21,301.79999999999995,302.42999999999995
1065,2021-02-21,301.77,302.39
1064,2021-02-21,301.77,302.39
1063,2021-02-21,301.75,302.39
1062,2021-02-21,301.75,302.45
1061,2021-02-21,301.71,302.40999999999997
1060,2021-02-21,301.71,302.39
1059,2021-02-21,301.71,302.39
1058,2021-02-21,301.71,302.37
1057,2021-02-21,301.66999999999996,302.39
1056,2021-02-21,301.65,302.33
1055,2021-02-21,301.65,302.34999999999997
1054,2021-02-21,301.65,302.34999999999997
1053,2021-02-21,301.63,302.33
1052,2021-02-21,301.60999999999996,302.33
1051,2021-02-21,301.59,302.34999999999997
1050,2021-02-21,301.59,302.28999999999996
1049,2021-02-21,301.59,302.28999999999996
1048,2021-02-21,301.53,302.26
1047,2021-02-21,301.53,302.28999999999996
1046,2021-02-21,301.53,302.26
1045,2021-02-21,301.53,302.23999999999995
1044,2021-02-21,301.47999999999996,302.2
1043,2021-02-21,301.46,302.17999999999995
1042,2021-02-21,301.46,302.15999999999997
1041,2021-02-21,301.46,302.17999999999995
1040,2021-02-21,301.46,302.17999999999995
1039,2021-02-21,301.44,302.14
1038,2021-02-21,301.44,302.14
1037,2021-02-21,301.4,302.12
1036,2021-02-21,301.4,302.14
1035,2021-02-21,301.4,302.15999999999997
1034,2021-02-21,301.4,302.12
1033,2021-02-21,301.38,302.12
1032,2021-02-21,301.34,302.09999999999997
1031,2021-02-21,301.34,302.08
1030,2021-02-21,301.34,302.12
1029,2021-02-21,301.34,302.08
1028,2021-02-21,301.29999999999995,302.06
1027,2021-02-21,301.27,302.03999999999996
1026,2021-02-21,301.27,302.03999999999996
1025,2021-02-21,301.27,302.01
1024,2021-02-21,301.25,301.98999999999995
1023,2021-02-21,301.25,302.01
1022,2021-02-21,301.21,302.03999999999996
1021,2021-02-21,301.19,301.98999999999995
1020,2021-02-21,301.15,301.95
1019,2021-02-21,301.10999999999996,302.03999999999996
1018,2021-02-21,301.10999999999996,302.01
1017,2021-02-21,301.13,301.98999999999995
1016,2021-02-21,301.13,301.96999999999997
1015,2021-02-21,301.13,301.95
1014,2021-02-21,301.10999999999996,301.98999999999995
1013,2021-02-21,301.10999999999996,301.96999999999997
1012,2021-02-21,301.09,301.92999999999995
1011,2021-02-21,301.09,301.92999999999995
1010,2021-02-21,301.09,301.95
1009,2021-02-21,301.09,301.90999999999997
1008,2021-02-21,301.09,301.89
1007,2021-02-21,301.04999999999995,301.87
1006,2021-02-21,301.03,301.89
1005,2021-02-21,301.03,301.84999999999997
1004,2021-02-21,301.03,301.84999999999997
1003,2021-02-21,301.03,301.83
1002,2021-02-21,301.0,301.78999999999996
1001,2021-02-21,300.97999999999996,301.83
1000,2021-02-21,300.97999999999996,301.81
999,2021-02-21,300.96,301.84999999999997
998,2021-02-21,300.96,301.81
997,2021-02-21,300.96,301.76
996,2021-02-21,300.96,301.78999999999996
995,2021-02-21,300.94,301.78999999999996
994,2021-02-21,300.9,301.7
993,2021-02-22,300.9,301.76
992,2021-02-22,300.9,301.71999999999997
991,2021-02-22,300.9,301.67999999999995
990,2021-02-22,300.9,301.7
989,2021-02-22,300.88,301.73999999999995
988,2021-02-22,300.88,301.71999999999997
987,2021-02-22,300.88,301.67999999999995
986,2021-02-22,300.88,301.65999999999997
985,2021-02-22,300.85999999999996,301.7
984,2021-02-22,300.84,301.65999999999997
983,2021-02-22,300.84,301.64
982,2021-02-22,300.84,301.64
981,2021-02-22,300.84,301.64
980,2021-02-22,300.84,301.62
979,2021-02-22,300.84,301.59999999999997
978,2021-02-22,300.84,301.58
977,2021-02-22,300.84,301.58
976,2021-02-22,300.84,301.58
975,2021-02-22,300.84,301.58
974,2021-02-22,300.84,301.51
973,2021-02-22,300.84,301.51
972,2021-02-22,300.84,301.53999999999996
971,2021-02-22,300.85999999999996,301.53999999999996
970,2021-02-22,300.88,301.48999999999995
969,2021-02-22,300.9,301.46999999999997
968,2021-02-22,300.9,301.46999999999997
967,2021-02-22,300.9,301.48999999999995
966,2021-02-22,300.9,301.46999999999997
965,2021-02-22,300.94,301.45
964,2021-02-22,300.96,301.45
963,2021-02-22,300.96,301.51
962,2021-02-22,301.0,301.46999999999997
961,2021-02-22,301.0,301.46999999999997
960,2021-02-22,301.03,301.45
959,2021-02-22,301.03,301.45
958,2021-02-22,301.15,301.46999999999997
957,2021-02-22,301.15,301.45
956,2021-02-22,301.21,301.40999999999997
955,2021-02-22,301.21,301.45
954,2021-02-22,301.27,301.45
953,2021-02-22,301.27,301.42999999999995
952,2021-02-22,301.34,301.39
951,2021-02-22,301.38,301.40999999999997
950,2021-02-22,301.46,301.39
949,2021-02-22,301.46,301.39
948,2021-02-22,301.53,301.39
947,2021-02-22,301.57,301.42999999999995
946,2021-02-22,301.59,301.39
945,2021-02-22,301.65,301.39
944,2021-02-22,301.69,301.39
943,2021-02-22,301.71,301.37
942,2021-02-22,301.77,301.34999999999997
941,2021-02-22,301.77,301.37
940,2021-02-22,301.77,301.33
939,2021-02-22,301.84,301.39
938,2021-02-22,301.9,301.37
937,2021-02-22,301.94,301.37
936,2021-02-22,301.94,301.37
935,2021-02-22,302.0,301.39
934,2021-02-22,302.03,301.34999999999997
933,2021-02-22,302.09,301.33
932,2021-02-22,302.09,301.34999999999997
931,2021-02-22,302.09,301.33
930,2021-02-22,302.15,301.33
929,2021-02-22,302.21,301.33
928,2021-02-22,302.22999999999996,301.34999999999997
927,2021-02-22,302.27,301.33
926,2021-02-22,302.34,301.37
925,2021-02-22,302.34,301.37
924,2021-02-22,302.34,301.37
923,2021-02-22,302.35999999999996,301.39
922,2021-02-22,302.4,301.39
921,2021-02-22,302.4,301.33
920,2021-02-22,302.46,301.39
919,2021-02-22,302.53,301.39
918,2021-02-22,302.59,301.39
917,2021-02-22,302.65,301.37
916,2021-02-22,302.69,301.40999999999997
915,2021-02-22,302.71,301.39
914,2021-02-22,302.72999999999996,301.42999999999995
913,2021-02-22,302.79999999999995,301.42999999999995
912,2021-02-22,302.85999999999996,301.42999999999995
911,2021-02-22,302.9,301.45
910,2021-02-22,302.9,301.45
909,2021-02-22,302.96,301.48999999999995
908,2021-02-22,302.97999999999996,301.46999999999997
907,2021-02-22,303.03,301.45
906,2021-02-22,303.03,301.48999999999995
905,2021-02-22,303.09,301.51
904,2021-02-22,303.15,301.48999999999995
903,2021-02-22,303.15,301.53999999999996
902,2021-02-22,303.21,301.56
901,2021-02-22,303.27,301.58
900,2021-02-22,303.27,301.59999999999997
899,2021-02-22,303.27,301.58
898,2021-02-22,303.34,301.59999999999997
897,2021-02-22,303.4,301.64
896,2021-02-22,303.46,301.65999999999997
895,2021-02-22,303.46,301.65999999999997
894,2021-02-22,303.46,301.64
893,2021-02-22,303.5,301.64
892,2021-02-22,303.59,301.65999999999997
891,2021-02-22,303.59,301.64
890,2021-02-22,303.63,301.62
889,2021-02-22,303.65,301.62
888,2021-02-22,303.65,301.65999999999997
887,2021-02-22,303.69,301.67999999999995
886,2021-02-22,303.71,301.7
885,2021-02-22,303.75,301.7
884,2021-02-22,303.77,301.71999999999997
883,2021-02-22,303.79999999999995,301.71999999999997
882,2021-02-22,303.84,301.73999999999995
881,2021-02-22,303.84,301.76
880,2021-02-22,303.85999999999996,301.78999999999996
879,2021-02-22,303.9,301.76
878,2021-02-22,303.9,301.78999999999996
877,2021-02-22,303.9,301.84999999999997
876,2021-02-22,303.94,301.78999999999996
875,2021-02-22,303.96,301.83
874,2021-02-22,303.97999999999996,301.81
873,2021-02-22,304.0,301.83
872,2021-02-22,304.03,301.83
871,2021-02-22,304.03,301.83
870,2021-02-22,304.13,301.87
869,2021-02-22,304.09,301.87
868,2021-02-22,304.21,301.83
867,2021-02-22,304.34,301.83
866,2021-02-22,304.27,301.87
865,2021-02-22,304.34,301.89
864,2021-02-22,304.27,301.89
863,2021-02-22,304.21,301.89
862,2021-02-22,304.21,301.89
861,2021-02-22,304.25,301.87
860,2021-02-22,304.21,301.84999999999997
859,2021-02-22,304.22999999999996,301.89
858,2021-02-22,304.21,301.89
857,2021-02-22,304.22999999999996,301.87
856,2021-02-22,304.27,301.90999999999997
855,2021-02-22,304.25,301.89
854,2021-02-22,304.27,301.90999999999997
853,2021-02-22,304.29999999999995,301.92999999999995
852,2021-02-22,304.32,301.95
851,2021-02-22,304.32,301.92999999999995
850,2021-02-22,304.34,301.95
849,2021-02-22,304.34,301.96999999999997
848,2021-02-22,304.34,301.95
847,2021-02-22,304.34,301.95
846,2021-02-22,304.34,301.96999999999997
845,2021-02-22,304.38,301.96999999999997
844,2021-02-22,304.4,301.96999999999997
843,2021-02-22,304.4,301.98999999999995
842,2021-02-22,304.4,302.01
841,2021-02-22,304.4,302.06
840,2021-02-22,304.4,302.06
839,2021-02-22,304.4,302.06
838,2021-02-22,304.46,302.01
837,2021-02-22,304.46,302.01
836,2021-02-22,304.46,302.09999999999997
835,2021-02-22,304.46,302.08
834,2021-02-22,304.46,302.03999999999996
833,2021-02-22,304.53,302.03999999999996
832,2021-02-22,304.53,302.06
831,2021-02-22,304.57,302.08
830,2021-02-22,304.59,302.06
829,2021-02-22,304.63,302.09999999999997
828,2021-02-22,304.63,302.12
827,2021-02-22,304.65,302.09999999999997
826,2021-02-22,304.65,302.14
825,2021-02-22,304.65,302.14
824,2021-02-22,304.69,302.14
823,2021-02-22,304.71,302.15999999999997
822,2021-02-22,304.71,302.17999999999995
821,2021-02-22,304.71,302.2
820,2021-02-22,304.72999999999996,302.17999999999995
819,2021-02-22,304.77,302.2
818,2021-02-22,304.77,302.2
817,2021-02-22,304.77,302.2
816,2021-02-22,304.77,302.21999999999997
815,2021-02-22,304.82,302.2
814,2021-02-22,304.84,302.2
813,2021-02-22,304.84,302.17999999999995
812,2021-02-22,304.85999999999996,302.2
811,2021-02-22,304.9,302.21999999999997
810,2021-02-22,304.96,302.2
809,2021-02-22,305.15,302.23999999999995
808,2021-02-22,305.21,302.23999999999995
807,2021-02-22,305.34,302.26
806,2021-02-22,305.53,302.26
805,2021-02-22,305.54999999999995,302.26
804,2021-02-22,305.57,302.28999999999996
803,2021-02-22,305.59,302.31
802,2021-02-22,305.59,302.31
801,2021-02-22,305.72999999999996,302.33
800,2021-02-22,305.82,302.33
799,2021-02-22,305.79999999999995,302.37
798,2021-02-22,305.88,302.33
797,2021-02-22,306.03,302.34999999999997
796,2021-02-22,306.19,302.34999999999997
795,2021-02-22,306.29999999999995,302.39
794,2021-02-22,306.46,302.40999999999997
793,2021-02-22,306.60999999999996,302.39
792,2021-02-22,306.77,302.40999999999997
791,2021-02-22,306.77,302.42999999999995
790,2021-02-22,306.75,302.42999999999995
789,2021-02-22,306.94,302.40999999999997
788,2021-02-22,307.03,302.42999999999995
787,2021-02-22,307.13,302.45
786,2021-02-22,307.21,302.45
785,2021-02-22,307.34,302.46999999999997
784,2021-02-22,307.44,302.46999999999997
783,2021-02-22,307.53,302.45
782,2021-02-22,307.54999999999995,302.51
781,2021-02-22,307.53,302.48999999999995
780,2021-02-22,307.34,302.48999999999995
779,2021-02-22,307.22999999999996,302.51
778,2021-02-22,307.13,302.56
777,2021-02-22,307.03,302.58
776,2021-02-22,306.9,302.58
775,2021-02-22,306.77,302.59999999999997
774,2021-02-22,306.65,302.58
773,2021-02-22,306.53,302.59999999999997
772,2021-02-22,306.46,302.59999999999997
771,2021-02-22,306.35999999999996,302.59999999999997
770,2021-02-22,306.22999999999996,302.64
769,2021-02-22,306.15,302.62
768,2021-02-22,306.03,302.62
767,2021-02-22,305.96,302.62
766,2021-02-22,305.84,302.64
765,2021-02-22,305.77,302.62
764,2021-02-22,305.69,302.64
763,2021-02-22,305.59,302.64
762,2021-02-22,305.53,302.64
761,2021-02-22,305.46,302.64
760,2021-02-22,305.29999999999995,302.67999999999995
759,2021-02-22,305.25,302.7
758,2021-02-22,305.15,302.7
757,2021-02-22,305.10999999999996,302.7
756,2021-02-22,305.03,302.76
755,2021-02-22,304.96,302.73999999999995
754,2021-02-22,304.84,302.71999999999997
753,2021-02-22,304.79999999999995,302.73999999999995
752,2021-02-22,304.75,302.7
751,2021-02-22,304.69,302.7
750,2021-02-22,304.65,302.71999999999997
749,2021-02-22,304.59,302.73999999999995
748,2021-02-22,304.5,302.76
747,2021-02-22,304.46,302.76
746,2021-02-22,304.4,302.78999999999996
745,2021-02-22,304.34,302.83
744,2021-02-22,304.32,302.73999999999995
743,2021-02-22,304.27,302.78999999999996
742,2021-02-22,304.21,302.83
741,2021-02-22,304.19,302.78999999999996
740,2021-02-22,304.15,302.78999999999996
739,2021-02-22,304.09,302.78999999999996
738,2021-02-22,304.07,302.76
737,2021-02-22,304.03,302.78999999999996
736,2021-02-22,304.0,302.83
735,2021-02-22,303.96,302.84999999999997
734,2021-02-22,303.94,302.78999999999996
733,2021-02-22,303.9,302.83
732,2021-02-22,303.85999999999996,302.83
731,2021-02-22,303.84,302.87
730,2021-02-22,303.77,302.83
729,2021-02-22,303.75,302.83
728,2021-02-22,303.71,302.83
727,2021-02-22,303.71,302.87
726,2021-02-22,303.65,302.84999999999997
725,2021-02-22,303.59,302.83
724,2021-02-22,303.59,302.84999999999997
723,2021-02-22,303.54999999999995,302.89
722,2021-02-22,303.53,302.87
721,2021-02-22,303.5,302.90999999999997
720,2021-02-22,303.46,302.89
719,2021-02-22,303.46,302.84999999999997
718,2021-02-22,303.41999999999996,302.84999999999997
717,2021-02-22,303.4,302.87
716,2021-02-22,303.38,302.87
715,2021-02-22,303.34,302.83
714,2021-02-22,303.32,302.87
713,2021-02-22,303.27,302.87
712,2021-02-22,303.22999999999996,302.84999999999997
711,2021-02-22,303.21,302.83
710,2021-02-22,303.19,302.89
709,2021-02-22,303.15,302.84999999999997
708,2021-02-22,303.09,302.89
707,2021-02-22,303.09,302.83
706,2021-02-22,303.07,302.83
705,2021-02-22,303.04999999999995,302.87
704,2021-02-22,303.03,302.83
703,2021-02-22,303.03,302.87
702,2021-02-22,302.96,302.84999999999997
701,2021-02-22,302.96,302.83
700,2021-02-22,302.96,302.89
699,2021-02-22,302.94,302.84999999999997
698,2021-02-22,302.9,302.83
697,2021-02-22,302.9,302.87
696,2021-02-22,302.88,302.81
695,2021-02-22,302.84,302.83
694,2021-02-22,302.84,302.81
693,2021-02-22,302.82,302.83
692,2021-02-22,302.82,302.83
691,2021-02-22,302.77,302.83
690,2021-02-22,302.77,302.83
689,2021-02-22,302.75,302.83
688,2021-02-22,302.71,302.81
687,2021-02-22,302.71,302.81
686,2021-02-22,302.71,302.78999999999996
685,2021-02-22,302.65,302.73999999999995
684,2021-02-22,302.65,302.78999999999996
683,2021-02-22,302.63,302.76
682,2021-02-22,302.60999999999996,302.76
681,2021-02-22,302.59,302.76
680,2021-02-22,302.59,302.76
679,2021-02-22,302.57,302.78999999999996
678,2021-02-22,302.53,302.76
677,2021-02-22,302.53,302.76
676,2021-02-22,302.5,302.76
675,2021-02-22,302.47999999999996,302.73999999999995
674,2021-02-22,302.46,302.76
673,2021-02-22,302.46,302.76
672,2021-02-22,302.44,302.7
671,2021-02-22,302.4,302.73999999999995
670,2021-02-22,302.4,302.7
669,2021-02-22,302.4,302.7
668,2021-02-22,302.34,302.7
667,2021-02-22,302.34,302.7
666,2021-02-22,302.34,302.7
665,2021-02-22,302.34,302.7
664,2021-02-22,302.32,302.7
663,2021-02-22,302.27,302.7
662,2021-02-22,302.27,302.7
661,2021-02-22,302.22999999999996,302.7
660,2021-02-22,302.22999999999996,302.7
659,2021-02-22,302.21,302.67999999999995
658,2021-02-22,302.21,302.7
657,2021-02-22,302.21,302.67999999999995
656,2021-02-22,302.15,302.7
655,2021-02-22,302.15,302.64
654,2021-02-22,302.15,302.64
653,2021-02-22,302.15,302.59999999999997
652,2021-02-22,302.13,302.58
651,2021-02-22,302.13,302.58
650,2021-02-22,302.09,302.64
649,2021-02-22,302.09,302.59999999999997
648,2021-02-22,302.09,302.59999999999997
647,2021-02-22,302.04999999999995,302.58
646,2021-02-22,302.03,302.58
645,2021-02-22,302.03,302.58
644,2021-02-22,302.0,302.58
643,2021-02-22,301.97999999999996,302.56
642,2021-02-22,301.96,302.53999999999996
641,2021-02-22,301.96,302.53999999999996
640,2021-02-22,301.9,302.56
639,2021-02-22,301.9,302.51
638,2021-02-22,301.9,302.51
637,2021-02-22,301.88,302.51
636,2021-02-22,301.88,302.51
635,2021-02-22,301.84,302.56
634,2021-02-22,301.84,302.48999999999995
633,2021-02-22,301.79999999999995,302.51
632,2021-02-22,301.79999999999995,302.51
631,2021-02-22,301.77,302.46999999999997
630,2021-02-22,301.77,302.45
629,2021-02-22,301.77,302.46999999999997
628,2021-02-22,301.75,302.46999999999997
627,2021-02-22,301.75,302.46999999999997
626,2021-02-22,301.71,302.40999999999997
625,2021-02-22,301.71,302.40999999999997
624,2021-02-22,301.71,302.40999999999997
623,2021-02-22,301.71,302.42999999999995
622,2021-02-22,301.69,302.45
621,2021-02-22,301.65,302.39
620,2021-02-22,301.65,302.39
619,2021-02-22,301.65,302.37
618,2021-02-22,301.63,302.37
617,2021-02-22,301.59,302.37
616,2021-02-22,301.59,302.39
615,2021-02-22,301.59,302.33
614,2021-02-22,301.59,302.33
613,2021-02-22,301.59,302.33
612,2021-02-22,301.57,302.33
611,2021-02-22,301.54999999999995,302.31
610,2021-02-22,301.53,302.33
609,2021-02-22,301.53,302.33
608,2021-02-22,301.53,302.28999999999996
607,2021-02-22,301.53,302.26
606,2021-02-22,301.5,302.26
605,2021-02-22,301.47999999999996,302.26
604,2021-02-22,301.46,302.21999999999997
603,2021-02-22,301.46,302.21999999999997
602,2021-02-22,301.46,302.2
601,2021-02-22,301.4,302.2
600,2021-02-22,301.4,302.2
599,2021-02-22,301.4,302.2
598,2021-02-22,301.34,302.2
597,2021-02-22,301.34,302.2
596,2021-02-22,301.38,302.21999999999997
595,2021-02-22,301.34,302.2
594,2021-02-22,301.34,302.17999999999995
593,2021-02-22,301.34,302.15999999999997
592,2021-02-22,301.34,302.14
591,2021-02-22,301.34,302.15999999999997
590,2021-02-22,301.32,302.12
589,2021-02-22,301.32,302.12
588,2021-02-22,301.32,302.12
587,2021-02-22,301.27,302.09999999999997
586,2021-02-22,301.27,302.09999999999997
585,2021-02-22,301.27,302.08
584,2021-02-22,301.25,302.14
583,2021-02-22,301.25,302.09999999999997
582,2021-02-22,301.21,302.06
581,2021-02-22,301.21,302.01
580,2021-02-22,301.21,302.01
579,2021-02-22,301.21,302.01
578,2021-02-22,301.21,301.98999999999995
577,2021-02-22,301.19,301.96999999999997
576,2021-02-22,301.15,301.98999999999995
575,2021-02-22,301.15,301.96999999999997
574,2021-02-22,301.13,302.01
573,2021-02-22,301.09,301.96999999999997
572,2021-02-22,301.09,301.96999999999997
571,2021-02-22,301.04999999999995,301.90999999999997
570,2021-02-22,301.03,301.92999999999995
569,2021-02-22,300.96,301.89
568,2021-02-23,300.96,301.89
